City,State,Song,lat,long
Detroit,Michigan,From The D,42.3315509,-83.0466403
Detroit,Michigan,Feel Older Now,42.3315509,-83.0466403
Detroit,Michigan,Geography,42.3315509,-83.0466403
Detroit,Michigan,Ghetto Zone,42.3315509,-83.0466403
Detroit,Michigan,Gangster Funk,42.3315509,-83.0466403
Detroit,Michigan,God Bless the USA,42.3315509,-83.0466403
Detroit,Michigan,Going Back to Motown,42.3315509,-83.0466403
Detroit,Michigan,Got No Place to Go,42.3315509,-83.0466403
Detroit,Michigan,Guap,42.3315509,-83.0466403
Detroit,Michigan,Gone Long Gone,42.3315509,-83.0466403
Detroit,Michigan,Great Time in Detroit,42.3315509,-83.0466403
Detroit,Michigan,Gimme Gimme Good Lovin,42.3315509,-83.0466403
Detroit,Michigan,Halloween On Military Street,42.3315509,-83.0466403
Detroit,Michigan,Hand Springs,42.3315509,-83.0466403
Detroit,Michigan,Hands Up For Detroit,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Heaven,42.3315509,-83.0466403
Detroit,Michigan,"Hello, Detroit",42.3315509,-83.0466403
Detroit,Michigan,"Hello, Detroit",42.3315509,-83.0466403
Detroit,Michigan,"Hello, Detroit",42.3315509,-83.0466403
Detroit,Michigan,Here At Home (In Detroit City),42.3315509,-83.0466403
Detroit,Michigan,Hockeytown,42.3315509,-83.0466403
Detroit,Michigan,Hokus Pocus,42.3315509,-83.0466403
Detroit,Michigan,Horkenbach Blues (Why is Everyone Discriminatin' 'gainst Me?),42.3315509,-83.0466403
Detroit,Michigan,Horribly Horrifying,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Horizontal Bop,42.3315509,-83.0466403
Detroit,Michigan,Hotel Yorba,42.3315509,-83.0466403
Detroit,Michigan,Home Town,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,I Am,42.3315509,-83.0466403
Detroit,Michigan,I Am Detroit,42.3315509,-83.0466403
Detroit,Michigan,I Care About Detroit,42.3315509,-83.0466403
Detroit,Michigan,I Love Detroit,42.3315509,-83.0466403
Detroit,Michigan,I Wanna Go Back,42.3315509,-83.0466403
Detroit,Michigan,In Detroit,42.3315509,-83.0466403
Detroit,Michigan,In Detroit,42.3315509,-83.0466403
Detroit,Michigan,In The City,42.3315509,-83.0466403
Detroit,Michigan,In Thee,42.3315509,-83.0466403
Detroit,Michigan,Inmates,42.3315509,-83.0466403
Detroit,Michigan,Inner City Blues,42.3315509,-83.0466403
Detroit,Michigan,Inner City Blues (Make Me Wanna Holler),42.3315509,-83.0466403
Detroit,Michigan,Intro,42.3315509,-83.0466403
Detroit,Michigan,It's Been A Long Time,42.3315509,-83.0466403
Detroit,Michigan,It's Still East Detroit to Me,42.3315509,-83.0466403
Detroit,Michigan,It's So Cold in the D,42.3315509,-83.0466403
Detroit,Michigan,Kill Ya Self,42.3315509,-83.0466403
Detroit,Michigan,Krack Rocks,42.3315509,-83.0466403
Detroit,Michigan,LafaLetItRock. Bob Segerette Blues,42.3315509,-83.0466403
Detroit,Michigan,Landing In Detroit,42.3315509,-83.0466403
Detroit,Michigan,"Last Time I Saw Richard, The",42.3315509,-83.0466403
Detroit,Michigan,Leaving Detroit,42.3315509,-83.0466403
Detroit,Michigan,Leaving Detroit,42.3315509,-83.0466403
Detroit,Michigan,Let It Fly,42.3315509,-83.0466403
Detroit,Michigan,Lighters Up,42.3315509,-83.0466403
Detroit,Michigan,Lightning Over Detroit,42.3315509,-83.0466403
Detroit,Michigan,Life In The D,42.3315509,-83.0466403
Detroit,Michigan,Lipstick,42.3315509,-83.0466403
Detroit,Michigan,Live,42.3315509,-83.0466403
Detroit,Michigan,The Load-Out,42.3315509,-83.0466403
Detroit,Michigan,Lose Yourself,42.3315509,-83.0466403
Detroit,Michigan,Love For My City,42.3315509,-83.0466403
Detroit,Michigan,Line #7,42.3315509,-83.0466403
Detroit,Michigan,Made in Hockeytown,42.3315509,-83.0466403
Detroit,Michigan,Man From Detroit,42.3315509,-83.0466403
Detroit,Michigan,Moths And Lizards In Detroit,42.3315509,-83.0466403
Detroit,Michigan,Michigan & Trumbull,42.3315509,-83.0466403
Detroit,Michigan,Motor City,42.3315509,-83.0466403
Detroit,Michigan,Motor City,42.3315509,-83.0466403
Detroit,Michigan,Motor City Baby,42.3315509,-83.0466403
Detroit,Michigan,Motor City Boogie,42.3315509,-83.0466403
Detroit,Michigan,Motor City Girl,42.3315509,-83.0466403
Detroit,Michigan,Motor City Is Burning,42.3315509,-83.0466403
Detroit,Michigan,Motor City Madhouse,42.3315509,-83.0466403
Detroit,Michigan,Motor City Serenade,42.3315509,-83.0466403
Detroit,Michigan,Motortown,42.3315509,-83.0466403
Detroit,Michigan,M.O.T.O.W.N. ( Murderous Outcold Town Of Wild Niggaz ),42.3315509,-83.0466403
Detroit,Michigan,Motown Country,42.3315509,-83.0466403
Detroit,Michigan,Motown Music,42.3315509,-83.0466403
Detroit,Michigan,Motown Junk,42.3315509,-83.0466403
Detroit,Michigan,Motown Never Sounded So Good,42.3315509,-83.0466403
Detroit,Michigan,Movin’ Along (A Song For Detroit),42.3315509,-83.0466403
Detroit,Michigan,Move To Detroit,42.3315509,-83.0466403
Detroit,Michigan,Murder City Nights,42.3315509,-83.0466403
Detroit,Michigan,Need Somebody,42.3315509,-83.0466403
Detroit,Michigan,New Detroit,42.3315509,-83.0466403
Detroit,Michigan,Nobody in Detroit,42.3315509,-83.0466403
Detroit,Michigan,New Nathans Detroit,42.3315509,-83.0466403
Detroit,Michigan,Northern Soul,42.3315509,-83.0466403
