City,State,Song,lat,long
Los Angeles,California,Chelsea,34.0536909,-118.242766
Los Angeles,California,Cherokee in Hollywood,34.0536909,-118.242766
Los Angeles,California,Chilling on the Westside,34.0536909,-118.242766
Los Angeles,California,Theme from 'Chinatown',34.0536909,-118.242766
Los Angeles,California,Christmas in Los Angeles,34.0536909,-118.242766
Los Angeles,California,Christmas in Hollywood,34.0536909,-118.242766
Los Angeles,California,Christmas In L.A.,34.0536909,-118.242766
Los Angeles,California,Christmas in Malibu,34.0536909,-118.242766
Los Angeles,California,Christmas in the City of the Angels,34.0536909,-118.242766
Los Angeles,California,Christmas Wrapping,34.0536909,-118.242766
Los Angeles,California,Christmastime in Tinsel Town,34.0536909,-118.242766
Los Angeles,California,Chumash,34.0536909,-118.242766
Los Angeles,California,Ciao L.A.,34.0536909,-118.242766
Los Angeles,California,Ciclon,34.0536909,-118.242766
Los Angeles,California,Cimarron Street Breakdown,34.0536909,-118.242766
Los Angeles,California,The City,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,Theme from City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,City of Angels,34.0536909,-118.242766
Los Angeles,California,,34.0536909,-118.242766
Los Angeles,California,City of Devils,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City Of The Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels,34.0536909,-118.242766
Los Angeles,California,City of the Angels (Los Angeles),34.0536909,-118.242766
Los Angeles,California,City of Stars,34.0536909,-118.242766
Los Angeles,California,The City with Two Faces,34.0536909,-118.242766
Los Angeles,California,Classic Hollywood Ending,34.0536909,-118.242766
Los Angeles,California,Clifton in the Rain,34.0536909,-118.242766
Los Angeles,California,Cobra Skullifornia,34.0536909,-118.242766
Los Angeles,California,Colazione a Disneyland,34.0536909,-118.242766
Los Angeles,California,Cold and Windy Night,34.0536909,-118.242766
Los Angeles,California,Cold as a Hollywood Kiss,34.0536909,-118.242766
Los Angeles,California,Cold in California,34.0536909,-118.242766
Los Angeles,California,Cold in LA,34.0536909,-118.242766
Los Angeles,California,Cold Rock A Party,34.0536909,-118.242766
Los Angeles,California,The Coldest Rap,34.0536909,-118.242766
Los Angeles,California,Coldwater Canyon,34.0536909,-118.242766
Los Angeles,California,Colors,34.0536909,-118.242766
Los Angeles,California,The Colors of Malibu,34.0536909,-118.242766
Los Angeles,California,Come a Long Way,34.0536909,-118.242766
Los Angeles,California,Come Monday,34.0536909,-118.242766
Los Angeles,California,Come to L.A.,34.0536909,-118.242766
Los Angeles,California,Come to L.A.,34.0536909,-118.242766
Los Angeles,California,Come to L.A.,34.0536909,-118.242766
Los Angeles,California,Come To Los Angeles,34.0536909,-118.242766
Los Angeles,California,Comin' into Los Angeles,34.0536909,-118.242766
Los Angeles,California,Coming Of Age In L.A.,34.0536909,-118.242766
Los Angeles,California,Coming to America,34.0536909,-118.242766
Los Angeles,California,Compton,34.0536909,-118.242766
Los Angeles,California,Compton,34.0536909,-118.242766
Los Angeles,California,Compton Brooklyn,34.0536909,-118.242766
Los Angeles,California,Compton Hoochies,34.0536909,-118.242766
Los Angeles,California,Compton's in the House,34.0536909,-118.242766
Los Angeles,California,Compton's Lynchin',34.0536909,-118.242766
Los Angeles,California,Concrete Schoolyard,34.0536909,-118.242766
Los Angeles,California,Cool Nights and Hollywood Lights,34.0536909,-118.242766
Los Angeles,California,Corrido de Boxeo,34.0536909,-118.242766
Los Angeles,California,Couldn't Get It Right,34.0536909,-118.242766
Los Angeles,California,Country Boy (You Got Your Feet in L.A.),34.0536909,-118.242766
Los Angeles,California,A Country Mile,34.0536909,-118.242766
Los Angeles,California,Covina,34.0536909,-118.242766
Los Angeles,California,Cowboy,34.0536909,-118.242766
Los Angeles,California,Cowboys and Indians,34.0536909,-118.242766
Los Angeles,California,Cowboys from Hollywood,34.0536909,-118.242766
Los Angeles,California,Cracked Actor,34.0536909,-118.242766
Los Angeles,California,Cradlesong,34.0536909,-118.242766
Los Angeles,California,Crash Course to Hollywood,34.0536909,-118.242766
Los Angeles,California,Crazy as a Loon,34.0536909,-118.242766
Los Angeles,California,Creep 'N Crawl,34.0536909,-118.242766
Los Angeles,California,Creeping Coastline of Lights,34.0536909,-118.242766
Los Angeles,California,Crenshaw,34.0536909,-118.242766
Los Angeles,California,Cribs L.A.,34.0536909,-118.242766
Los Angeles,California,Croydon,34.0536909,-118.242766
Los Angeles,California,,34.0536909,-118.242766
Los Angeles,California,Crunchy Beach 3/Hollywood,34.0536909,-118.242766
Los Angeles,California,Cruiser,34.0536909,-118.242766
Los Angeles,California,Cruisin' (Lucy and Ramona and Sunset Sam),34.0536909,-118.242766
Los Angeles,California,Crusin' Down Sunset,34.0536909,-118.242766
Los Angeles,California,Cruisin' on Sunset,34.0536909,-118.242766
Los Angeles,California,Cruisin' Ventura Blvd.,34.0536909,-118.242766
Los Angeles,California,Cruising Central Ave.,34.0536909,-118.242766
Los Angeles,California,Cruising Down on Sunset,34.0536909,-118.242766
Los Angeles,California,Cruisin' the Streets,34.0536909,-118.242766
Los Angeles,California,Crystal Palace,34.0536909,-118.242766
Los Angeles,California,Culver Moon,34.0536909,-118.242766
Los Angeles,California,Dance Yourself Dizzy,34.0536909,-118.242766
Los Angeles,California,Danger,34.0536909,-118.242766
Los Angeles,California,Dangerous Sex,34.0536909,-118.242766
Los Angeles,California,Dark Side of L. A.,34.0536909,-118.242766
Los Angeles,California,Das Hollywood-Schaukellied (Auf der bunten Hollywood-Schaukel),34.0536909,-118.242766
Los Angeles,California,Das War Hollywood Von Gestern,34.0536909,-118.242766
Los Angeles,California,Dawn Storm,34.0536909,-118.242766
Los Angeles,California,,34.0536909,-118.242766
Los Angeles,California,The Day the Niggaz Took Over,34.0536909,-118.242766
Los Angeles,California,Daytona 500,34.0536909,-118.242766
Los Angeles,California,Dead in Hollywood,34.0536909,-118.242766
Los Angeles,California,Dead Loss Angeles,34.0536909,-118.242766
Los Angeles,California,Dead Man's Curve,34.0536909,-118.242766
Los Angeles,California,Debra,34.0536909,-118.242766
Los Angeles,California,Deep Kick,34.0536909,-118.242766
Los Angeles,California,Deez Hollywood Nights,34.0536909,-118.242766
Los Angeles,California,Denver to L.A.,34.0536909,-118.242766
Los Angeles,California,Der Zug Nach L.A.,34.0536909,-118.242766
Los Angeles,California,Desire (Hollywood Mix),34.0536909,-118.242766
Los Angeles,California,Descanso Drive,34.0536909,-118.242766
Los Angeles,California,Desperados Under the Eaves,34.0536909,-118.242766
Los Angeles,California,Diary of a San Fernando Sexx Star,34.0536909,-118.242766
Los Angeles,California,Die in Disneyland,34.0536909,-118.242766
Los Angeles,California,Disco Cops,34.0536909,-118.242766
Los Angeles,California,Disco Really Made It!,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland,34.0536909,-118.242766
Los Angeles,California,Disneyland Daddy,34.0536909,-118.242766
Los Angeles,California,Disneyland Forever,34.0536909,-118.242766
Los Angeles,California,Disneyland Is Burning,34.0536909,-118.242766
Los Angeles,California,Divers Do It Deeper,34.0536909,-118.242766
Los Angeles,California,Dizneyland Everyday,34.0536909,-118.242766
Los Angeles,California,Dizz Knee Land,34.0536909,-118.242766
Los Angeles,California,DJ Green Lantern ,34.0536909,-118.242766
Los Angeles,California,Do the Slauson,34.0536909,-118.242766
Los Angeles,California,Do You Know the Way to San Jose,34.0536909,-118.242766
Los Angeles,California,Do You Remember That Night In Pasadena,34.0536909,-118.242766
Los Angeles,California,Dodger Blue,34.0536909,-118.242766
Los Angeles,California,Dodgers Charge,34.0536909,-118.242766
Los Angeles,California,Dodgers Song,34.0536909,-118.242766
Los Angeles,California,Does the Wind Still Blow in Oklahoma?,34.0536909,-118.242766
Los Angeles,California,Dog Breath,34.0536909,-118.242766
Los Angeles,California,Doggy Dog World,34.0536909,-118.242766
Los Angeles,California,Dogs of L.A.,34.0536909,-118.242766
Los Angeles,California,Don't Get Stopped in Beverly Hills,34.0536909,-118.242766
Los Angeles,California,Don't Mean Nothing,34.0536909,-118.242766
Los Angeles,California,Don't Stop Believing,34.0536909,-118.242766
