,City,State,Song,lat,long
5151,New York City,New York,Great Jones Street,40.7127281,-74.0060152
5152,New York City,New York,Great Jones Street,40.7127281,-74.0060152
5153,New York City,New York,The Great New York Police,40.7127281,-74.0060152
5154,New York City,New York,The Great Train Robbery,40.7127281,-74.0060152
5155,New York City,New York,The Great White Easiest Way,40.7127281,-74.0060152
5156,New York City,New York,The Great White Way,40.7127281,-74.0060152
5157,New York City,New York,The Great White Way,40.7127281,-74.0060152
5158,New York City,New York,Great White Way Blues,40.7127281,-74.0060152
5159,New York City,New York,The Greater Manhattan Love Song,40.7127281,-74.0060152
5160,New York City,New York,Green Acres,40.7127281,-74.0060152
5161,New York City,New York,Green Grass Of Shea,40.7127281,-74.0060152
5162,New York City,New York,Greenwich Village,40.7127281,-74.0060152
5163,New York City,New York,Greenwich Village Belle,40.7127281,-74.0060152
5164,New York City,New York,Greenwich Village Folk Song Salesman,40.7127281,-74.0060152
5165,New York City,New York,Greenwich Village Nights,40.7127281,-74.0060152
5166,New York City,New York,Greenwich Village Rumble,40.7127281,-74.0060152
5167,New York City,New York,Groovin' at the Apollo,40.7127281,-74.0060152
5168,New York City,New York,Groovy Gotham,40.7127281,-74.0060152
5169,New York City,New York,Ground Zero,40.7127281,-74.0060152
5170,New York City,New York,Ground Zero Brooklyn,40.7127281,-74.0060152
5171,New York City,New York,Gun Hill Road,40.7127281,-74.0060152
5172,New York City,New York,Gus: The Polar Bear from Central Park,40.7127281,-74.0060152
5173,New York City,New York,Guys Ain't Nothing But Trouble,40.7127281,-74.0060152
5174,New York City,New York,Gypsy Cab,40.7127281,-74.0060152
5175,New York City,New York,A Haircut In Manhattan,40.7127281,-74.0060152
5176,New York City,New York,,40.7127281,-74.0060152
5177,New York City,New York,Half Moon on the Hudson,40.7127281,-74.0060152
5178,New York City,New York,Halloween Parade,40.7127281,-74.0060152
5179,New York City,New York,Handclap,40.7127281,-74.0060152
5180,New York City,New York,Handel In Harlem,40.7127281,-74.0060152
5181,New York City,New York,The Hands That Built America,40.7127281,-74.0060152
5182,New York City,New York,Hang Together,40.7127281,-74.0060152
5183,New York City,New York,Hang Up Your Hat on Broadway,40.7127281,-74.0060152
5184,New York City,New York,Hanging Out,40.7127281,-74.0060152
5185,New York City,New York,Happy Days In New York City,40.7127281,-74.0060152
5186,New York City,New York,The (Happy) Heaven of Harlem,40.7127281,-74.0060152
5187,New York City,New York,Hard Knock Life,40.7127281,-74.0060152
5188,New York City,New York,Hard Times in New York Town,40.7127281,-74.0060152
5189,New York City,New York,Hard to Live (in the City),40.7127281,-74.0060152
5190,New York City,New York,Harlem,40.7127281,-74.0060152
5191,New York City,New York,Harlem,40.7127281,-74.0060152
5192,New York City,New York,Harlem,40.7127281,-74.0060152
5193,New York City,New York,Harlem,40.7127281,-74.0060152
5194,New York City,New York,Harlem,40.7127281,-74.0060152
5195,New York City,New York,Harlem,40.7127281,-74.0060152
5196,New York City,New York,Harlem,40.7127281,-74.0060152
5197,New York City,New York,Harlem,40.7127281,-74.0060152
5198,New York City,New York,Harlem,40.7127281,-74.0060152
5199,New York City,New York,Harlem,40.7127281,-74.0060152
5200,New York City,New York,Harlem,40.7127281,-74.0060152
5201,New York City,New York,Harlem,40.7127281,-74.0060152
5202,New York City,New York,Harlem,40.7127281,-74.0060152
5203,New York City,New York,Harlem,40.7127281,-74.0060152
5204,New York City,New York,Harlem,40.7127281,-74.0060152
5205,New York City,New York,Harlem,40.7127281,-74.0060152
5206,New York City,New York,Harlem,40.7127281,-74.0060152
5207,New York City,New York,Harlem-10027-,40.7127281,-74.0060152
5208,New York City,New York,Harlem After Midnight,40.7127281,-74.0060152
5209,New York City,New York,Harlem Air Shaft,40.7127281,-74.0060152
5210,New York City,New York,Harlem Alley Cats,40.7127281,-74.0060152
5211,New York City,New York,Harlem And 42nd Street,40.7127281,-74.0060152
5212,New York City,New York,Harlem Apartment,40.7127281,-74.0060152
5213,New York City,New York,Harlem Blues,40.7127281,-74.0060152
5214,New York City,New York,Harlem Blues,40.7127281,-74.0060152
5215,New York City,New York,Harlem Bound,40.7127281,-74.0060152
5216,New York City,New York,Harlem Bound,40.7127281,-74.0060152
5217,New York City,New York,Harlem Boys,40.7127281,-74.0060152
5218,New York City,New York,Harlem Brothers,40.7127281,-74.0060152
5219,New York City,New York,Harlem Brown,40.7127281,-74.0060152
5220,New York City,New York,The Harlem Buck Strut Dance,40.7127281,-74.0060152
5221,New York City,New York,Harlem Butterfly,40.7127281,-74.0060152
5222,New York City,New York,Harlem By Day,40.7127281,-74.0060152
5223,New York City,New York,Harlem Camp Meeting,40.7127281,-74.0060152
5224,New York City,New York,Harlem Can't Be In Heaven,40.7127281,-74.0060152
5225,New York City,New York,Harlem Choc'late Babies On Parade,40.7127281,-74.0060152
5226,New York City,New York,Harlem Clavinette,40.7127281,-74.0060152
5227,New York City,New York,The Harlem Clown,40.7127281,-74.0060152
5228,New York City,New York,Harlem Congo,40.7127281,-74.0060152
5229,New York City,New York,Harlem Country Girl,40.7127281,-74.0060152
5230,New York City,New York,Harlem Dancer,40.7127281,-74.0060152
5231,New York City,New York,Harlem Dawn,40.7127281,-74.0060152
5232,New York City,New York,Harlem Desire,40.7127281,-74.0060152
5233,New York City,New York,Harlem Drag,40.7127281,-74.0060152
5234,New York City,New York,Harlem Dream,40.7127281,-74.0060152
5235,New York City,New York,Harlem Dreams,40.7127281,-74.0060152
5236,New York City,New York,Harlem Drive,40.7127281,-74.0060152
5237,New York City,New York,Harlem Express,40.7127281,-74.0060152
5238,New York City,New York,Harlem Fever,40.7127281,-74.0060152
5239,New York City,New York,Harlem Flat Blues,40.7127281,-74.0060152
5240,New York City,New York,Harlem Folk Dance,40.7127281,-74.0060152
5241,New York City,New York,Harlem Fuss,40.7127281,-74.0060152
5242,New York City,New York,Harlem Girl,40.7127281,-74.0060152
5243,New York City,New York,Harlem Heat,40.7127281,-74.0060152
5244,New York City,New York,Harlem Heaven,40.7127281,-74.0060152
5245,New York City,New York,Harlem Holiday,40.7127281,-74.0060152
5246,New York City,New York,Harlem Hospitality,40.7127281,-74.0060152
5247,New York City,New York,Harlem Hotcha,40.7127281,-74.0060152
5248,New York City,New York,Harlem Hunch,40.7127281,-74.0060152
5249,New York City,New York,Harlem Hustle,40.7127281,-74.0060152
5250,New York City,New York,Harlem In Hamburg,40.7127281,-74.0060152
5251,New York City,New York,Harlem In My Heart,40.7127281,-74.0060152
5252,New York City,New York,Harlem In White,40.7127281,-74.0060152
5253,New York City,New York,Harlem Joys,40.7127281,-74.0060152
5254,New York City,New York,Harlem Junction,40.7127281,-74.0060152
5255,New York City,New York,Harlem Kids,40.7127281,-74.0060152
5256,New York City,New York,Harlem Lady,40.7127281,-74.0060152
5257,New York City,New York,Harlem Lady,40.7127281,-74.0060152
5258,New York City,New York,Harlem Lament,40.7127281,-74.0060152
5259,New York City,New York,Harlem Library,40.7127281,-74.0060152
5260,New York City,New York,Harlem Love Theme,40.7127281,-74.0060152
5261,New York City,New York,Harlem Lullaby,40.7127281,-74.0060152
5262,New York City,New York,Harlem Madness,40.7127281,-74.0060152
5263,New York City,New York,Harlem Mambo,40.7127281,-74.0060152
5264,New York City,New York,The Harlem Man,40.7127281,-74.0060152
5265,New York City,New York,Harlem Melody,40.7127281,-74.0060152
5266,New York City,New York,Harlem Nightclub,40.7127281,-74.0060152
5267,New York City,New York,Harlem Nightmare,40.7127281,-74.0060152
5268,New York City,New York,Harlem Nights,40.7127281,-74.0060152
5269,New York City,New York,Harlem Nights,40.7127281,-74.0060152
5270,New York City,New York,Harlem Nights (Opening Theme),40.7127281,-74.0060152
5271,New York City,New York,Harlem Nights,40.7127281,-74.0060152
5272,New York City,New York,Harlem Nocturne,40.7127281,-74.0060152
5273,New York City,New York,Harlem On My Mind,40.7127281,-74.0060152
5274,New York City,New York,Harlem On My Mind,40.7127281,-74.0060152
5275,New York City,New York,Harlem On Parade,40.7127281,-74.0060152
5276,New York City,New York,Harlem Parade,40.7127281,-74.0060152
5277,New York City,New York,Harlem Pop Corn Man,40.7127281,-74.0060152
5278,New York City,New York,Harlem Rag,40.7127281,-74.0060152
5279,New York City,New York,Harlem Rain,40.7127281,-74.0060152
5280,New York City,New York,Harlem Rain,40.7127281,-74.0060152
5281,New York City,New York,Harlem Reggae,40.7127281,-74.0060152
5282,New York City,New York,Harlem Rhythm Dance,40.7127281,-74.0060152
5283,New York City,New York,Harlem River,40.7127281,-74.0060152
5284,New York City,New York,Harlem River Blues,40.7127281,-74.0060152
5285,New York City,New York,Harlem River Chanty,40.7127281,-74.0060152
5286,New York City,New York,Harlem River Drive,40.7127281,-74.0060152
5287,New York City,New York,Harlem River Drive (Theme Song),40.7127281,-74.0060152
5288,New York City,New York,Harlem River Quiver,40.7127281,-74.0060152
5289,New York City,New York,Harlem Rock,40.7127281,-74.0060152
5290,New York City,New York,Harlem Rock,40.7127281,-74.0060152
5291,New York City,New York,Harlem Rose,40.7127281,-74.0060152
5292,New York City,New York,Harlem Rosewood,40.7127281,-74.0060152
5293,New York City,New York,Harlem Roulette,40.7127281,-74.0060152
5294,New York City,New York,Harlem Round,40.7127281,-74.0060152
5295,New York City,New York,Harlem Rug Cutter,40.7127281,-74.0060152
5296,New York City,New York,Harlem Rumble,40.7127281,-74.0060152
5297,New York City,New York,Harlem Samba,40.7127281,-74.0060152
5298,New York City,New York,Harlem Samba,40.7127281,-74.0060152
5299,New York City,New York,Harlem Sandman,40.7127281,-74.0060152
5300,New York City,New York,Harlem Serenade,40.7127281,-74.0060152
5301,New York City,New York,Harlem Session,40.7127281,-74.0060152
5302,New York City,New York,Harlem Shake,40.7127281,-74.0060152
5303,New York City,New York,Harlem Shake,40.7127281,-74.0060152
5304,New York City,New York,Harlem Shout,40.7127281,-74.0060152
5305,New York City,New York,Harlem Shuffle,40.7127281,-74.0060152
5306,New York City,New York,The Harlem Song,40.7127281,-74.0060152
5307,New York City,New York,Harlem Speaks,40.7127281,-74.0060152
5308,New York City,New York,Harlem Streets,40.7127281,-74.0060152
5309,New York City,New York,Harlem Stroll,40.7127281,-74.0060152
5310,New York City,New York,The Harlem Strut,40.7127281,-74.0060152
5311,New York City,New York,Halem Sweet Harlem,40.7127281,-74.0060152
5312,New York City,New York,Harlem Swing,40.7127281,-74.0060152
5313,New York City,New York,Harlem Symphony,40.7127281,-74.0060152
5314,New York City,New York,The Harlem Tango,40.7127281,-74.0060152
5315,New York City,New York,Harlem Time,40.7127281,-74.0060152
5316,New York City,New York,Harlem Town,40.7127281,-74.0060152
5317,New York City,New York,Harlem Twist (East St. Louis Toodle-oo),40.7127281,-74.0060152
5318,New York City,New York,The Harlem Twister (The New Sensation),40.7127281,-74.0060152
5319,New York City,New York,Harlem (Uptown),40.7127281,-74.0060152
5320,New York City,New York,Harlem Waltz,40.7127281,-74.0060152
5321,New York City,New York,Harlem Woogie,40.7127281,-74.0060152
5322,New York City,New York,Harlem World Rappers,40.7127281,-74.0060152
5323,New York City,New York,Harlem Yank,40.7127281,-74.0060152
5324,New York City,New York,Harlem Yodel,40.7127281,-74.0060152
5325,New York City,New York,Harlemania,40.7127281,-74.0060152
5326,New York City,New York,Harlem's Araby,40.7127281,-74.0060152
5327,New York City,New York,Harlem's Manhattan,40.7127281,-74.0060152
5328,New York City,New York,Harlem's Poppin',40.7127281,-74.0060152
5329,New York City,New York,Harmony in Harlem,40.7127281,-74.0060152
5330,New York City,New York,Have Yourself A Merry Little Christmas,40.7127281,-74.0060152
5331,New York City,New York,Head Rush on Lafayette,40.7127281,-74.0060152
5332,New York City,New York,Heading For Harlem,40.7127281,-74.0060152
5333,New York City,New York,Heading Back to New York City,40.7127281,-74.0060152
5334,New York City,New York,Headset,40.7127281,-74.0060152
5335,New York City,New York,Healing Broadway,40.7127281,-74.0060152
5336,New York City,New York,A Heart in New York,40.7127281,-74.0060152
5337,New York City,New York,The Heart Of Hollis,40.7127281,-74.0060152
5338,New York City,New York,Heart Of New York,40.7127281,-74.0060152
5339,New York City,New York,The Heart of Rock & Roll,40.7127281,-74.0060152
5340,New York City,New York,Heartbeat,40.7127281,-74.0060152
5341,New York City,New York,Heartbeat of the City,40.7127281,-74.0060152
5342,New York City,New York,Heartbreaker,40.7127281,-74.0060152
5343,New York City,New York,The Heat In Harlem,40.7127281,-74.0060152
5344,New York City,New York,Heat Wave Hits New York,40.7127281,-74.0060152
5345,New York City,New York,Heavens in New York,40.7127281,-74.0060152
5346,New York City,New York,"Helen of Troy, New York",40.7127281,-74.0060152
5347,New York City,New York,Hell Up In Harlem,40.7127281,-74.0060152
5348,New York City,New York,Hell in New York,40.7127281,-74.0060152
5349,New York City,New York,Hello Broadway,40.7127281,-74.0060152
5350,New York City,New York,Hello Brooklyn,40.7127281,-74.0060152
5351,New York City,New York,Hello Brooklyn,40.7127281,-74.0060152
5352,New York City,New York,Hello Brooklyn 2.0,40.7127281,-74.0060152
5353,New York City,New York,Hello Darling,40.7127281,-74.0060152
5354,New York City,New York,"Hello, Dolly!",40.7127281,-74.0060152
5355,New York City,New York,Hello New York,40.7127281,-74.0060152
5356,New York City,New York,Hello New York,40.7127281,-74.0060152
5357,New York City,New York,Hello New York,40.7127281,-74.0060152
5358,New York City,New York,A Helluva Town,40.7127281,-74.0060152
5359,New York City,New York,Henry Hannah's 42nd Street Parking Lot,40.7127281,-74.0060152
5360,New York City,New York,Here Come the Yankees,40.7127281,-74.0060152
5361,New York City,New York,Here I Come,40.7127281,-74.0060152
5362,New York City,New York,Here We Go,40.7127281,-74.0060152
5363,New York City,New York,"Here's Looking at You, Kid",40.7127281,-74.0060152
5364,New York City,New York,He's a Latin from Staten Island,40.7127281,-74.0060152
5365,New York City,New York,Hey! Brooklyn,40.7127281,-74.0060152
5366,New York City,New York,Hey Eugene!,40.7127281,-74.0060152
5367,New York City,New York,"Hey, Manhattan",40.7127281,-74.0060152
5368,New York City,New York,"Hey, St. Peter",40.7127281,-74.0060152
5369,New York City,New York,Hey There Delilah,40.7127281,-74.0060152
5370,New York City,New York,High Hawk Season,40.7127281,-74.0060152
5371,New York City,New York,High School USA (New York City Area),40.7127281,-74.0060152
5372,New York City,New York,,40.7127281,-74.0060152
5373,New York City,New York,High Up in Harlem,40.7127281,-74.0060152
5374,New York City,New York,Hillbilly from Tenth Avenue,40.7127281,-74.0060152
5375,New York City,New York,The Hippodrome Street Parade,40.7127281,-74.0060152
5376,New York City,New York,The Hippy from New York City,40.7127281,-74.0060152
5377,New York City,New York,A History Of New York,40.7127281,-74.0060152
5378,New York City,New York,Hit 'Em Up,40.7127281,-74.0060152
5379,New York City,New York,Hit ‘Em Wit’ Da Hee,40.7127281,-74.0060152
5380,New York City,New York,Hit Music,40.7127281,-74.0060152
5381,New York City,New York,Hitch Hiking Down Broadway,40.7127281,-74.0060152
5382,New York City,New York,Ho Hey,40.7127281,-74.0060152
5383,New York City,New York,Hobo On Park Avenue,40.7127281,-74.0060152
5384,New York City,New York,Hold On,40.7127281,-74.0060152
5385,New York City,New York,"Hold Tight, Hold Tight",40.7127281,-74.0060152
5386,New York City,New York,Holiday in Harlem,40.7127281,-74.0060152
5387,New York City,New York,Holiday Rap,40.7127281,-74.0060152
5388,New York City,New York,Holland Tunnel,40.7127281,-74.0060152
5389,New York City,New York,Holland Tunnel,40.7127281,-74.0060152
5390,New York City,New York,Hollis Crew,40.7127281,-74.0060152
5391,New York City,New York,Hollis Rock,40.7127281,-74.0060152
5392,New York City,New York,Hollis to Hollywood,40.7127281,-74.0060152
5393,New York City,New York,Hollywood,40.7127281,-74.0060152
5394,New York City,New York,"Hollywood, Park Avenue and Broadway",40.7127281,-74.0060152
5395,New York City,New York,Home Of The Mets,40.7127281,-74.0060152
5396,New York City,New York,Home Sweet Home,40.7127281,-74.0060152
5397,New York City,New York,Home To Harlem,40.7127281,-74.0060152
5398,New York City,New York,Honeymoon In New York,40.7127281,-74.0060152
5399,New York City,New York,Honky Tonk Women,40.7127281,-74.0060152
5400,New York City,New York,Hooked on Broadway,40.7127281,-74.0060152
5401,New York City,New York,Hoola From Coney Isle,40.7127281,-74.0060152
5402,New York City,New York,Horny '98,40.7127281,-74.0060152
5403,New York City,New York,hornylovesickness,40.7127281,-74.0060152
5404,New York City,New York,Horse and Carriage in Central Park,40.7127281,-74.0060152
5405,New York City,New York,A Hot Day in Harlem,40.7127281,-74.0060152
5406,New York City,New York,Hot in Harlem,40.7127281,-74.0060152
5407,New York City,New York,Hot in the City,40.7127281,-74.0060152
5408,New York City,New York,Hot Night in New York City,40.7127281,-74.0060152
5409,New York City,New York,Hot Pants,40.7127281,-74.0060152
5410,New York City,New York,Hot Stuff,40.7127281,-74.0060152
5411,New York City,New York,Hot Time in Harlem,40.7127281,-74.0060152
5412,New York City,New York,Hotel Chelsea Nights,40.7127281,-74.0060152
5413,New York City,New York,Hotel Roosevelt,40.7127281,-74.0060152
5414,New York City,New York,The Hothouse on Broadway,40.7127281,-74.0060152
5415,New York City,New York,Hot'lanta,40.7127281,-74.0060152
5416,New York City,New York,House in Central Park,40.7127281,-74.0060152
5417,New York City,New York,House in the Hills,40.7127281,-74.0060152
5418,New York City,New York,The House On Lefferts Blvd.,40.7127281,-74.0060152
5419,New York City,New York,Houston Street,40.7127281,-74.0060152
5420,New York City,New York,Houston Street,40.7127281,-74.0060152
5421,New York City,New York,Houston Street Thursday Afternoon,40.7127281,-74.0060152
5422,New York City,New York,Hover,40.7127281,-74.0060152
5423,New York City,New York,How About You?,40.7127281,-74.0060152
5424,New York City,New York,How Do You Get to Carnegie Hall?,40.7127281,-74.0060152
5425,New York City,New York,How D'Ye Do Fifth Avenue?,40.7127281,-74.0060152
5426,New York City,New York,How Far Am I From New York City,40.7127281,-74.0060152
5427,New York City,New York,Howard Beach,40.7127281,-74.0060152
5428,New York City,New York,Howdy Broadway (Howdy to Broadway),40.7127281,-74.0060152
5429,New York City,New York,Hudson,40.7127281,-74.0060152
5430,New York City,New York,Hudson,40.7127281,-74.0060152
5431,New York City,New York,The Hudson,40.7127281,-74.0060152
5432,New York City,New York,Hudson Duster,40.7127281,-74.0060152
5433,New York City,New York,Hudson Parkway (West Side Highway),40.7127281,-74.0060152
5434,New York City,New York,Hudson River Blues,40.7127281,-74.0060152
5435,New York City,New York,Hudson River High,40.7127281,-74.0060152
5436,New York City,New York,Hudson River Nights,40.7127281,-74.0060152
5437,New York City,New York,Hudson Street,40.7127281,-74.0060152
5438,New York City,New York,Human Nature,40.7127281,-74.0060152
5439,New York City,New York,Hunter's Point,40.7127281,-74.0060152
5440,New York City,New York,Hurricane,40.7127281,-74.0060152
5441,New York City,New York,Hypnotize,40.7127281,-74.0060152
5442,New York City,New York,I-95,40.7127281,-74.0060152
5443,New York City,New York,I Am 40: Memories of West St. And Lepke,40.7127281,-74.0060152
5444,New York City,New York,I Am Down,40.7127281,-74.0060152
5445,New York City,New York,"I Am, I Said",40.7127281,-74.0060152
5446,New York City,New York,I Am New York,40.7127281,-74.0060152
5447,New York City,New York,I Am New Yorker,40.7127281,-74.0060152
5448,New York City,New York,I Am the Way (New York Town),40.7127281,-74.0060152
5449,New York City,New York,(I Am) The Wizard of Wall Street,40.7127281,-74.0060152
5450,New York City,New York,I And Love and You,40.7127281,-74.0060152
5451,New York City,New York,I Beg Your Pardon Dear Old Broadway,40.7127281,-74.0060152
5452,New York City,New York,I Called U,40.7127281,-74.0060152
5453,New York City,New York,I Can Do Without Broadway (I Know Darn Well I Can Do Without Broadway),40.7127281,-74.0060152
5454,New York City,New York,I Can't Live Without My Radio,40.7127281,-74.0060152
5455,New York City,New York,I Can't Make a Mistake,40.7127281,-74.0060152
5456,New York City,New York,I Can't See New York,40.7127281,-74.0060152
5457,New York City,New York,I Did the Funky Broadway,40.7127281,-74.0060152
5458,New York City,New York,I Didn't Come to New York to Meet a Guy from My Home Town,40.7127281,-74.0060152
5459,New York City,New York,I Didn't Sing (In the New York Subway),40.7127281,-74.0060152
5460,New York City,New York,I Do the Rock,40.7127281,-74.0060152
5461,New York City,New York,I Dreamt I Dwelt in Harlem,40.7127281,-74.0060152
5462,New York City,New York,I Feel Safe in New York City,40.7127281,-74.0060152
5463,New York City,New York,I Found Lovin',40.7127281,-74.0060152
5464,New York City,New York,I Got an Uncle in Harlem,40.7127281,-74.0060152
5465,New York City,New York,I Got My Job Through The New York Times,40.7127281,-74.0060152
5466,New York City,New York,I Gotcha Back,40.7127281,-74.0060152
5467,New York City,New York,I Guess the Lord Must Be in New York City,40.7127281,-74.0060152
5468,New York City,New York,I Happen to Like New York,40.7127281,-74.0060152
5469,New York City,New York,I Hate New York,40.7127281,-74.0060152
5470,New York City,New York,I Just Wanna Have Something to Do,40.7127281,-74.0060152
5471,New York City,New York,I Know You Got Soul,40.7127281,-74.0060152
5472,New York City,New York,I Left My Heart In San Francisco,40.7127281,-74.0060152
5473,New York City,New York,I Left My Wallet in El Segundo,40.7127281,-74.0060152
5474,New York City,New York,I Like New York,40.7127281,-74.0060152
5475,New York City,New York,I Like Me Better,40.7127281,-74.0060152
5476,New York City,New York,I Live For New York City,40.7127281,-74.0060152
5477,New York City,New York,I Love A New Yorker,40.7127281,-74.0060152
5478,New York City,New York,I Love America,40.7127281,-74.0060152
5479,New York City,New York,I Love Harlem,40.7127281,-74.0060152
5480,New York City,New York,I Love Livin' in the City,40.7127281,-74.0060152
5481,New York City,New York,I Love N.Y.,40.7127281,-74.0060152
5482,New York City,New York,I Love N.Y.,40.7127281,-74.0060152
5483,New York City,New York,I Love N.Y.,40.7127281,-74.0060152
5484,New York City,New York,I Love N.Y.,40.7127281,-74.0060152
5485,New York City,New York,I Love NYC,40.7127281,-74.0060152
5486,New York City,New York,I Love New York,40.7127281,-74.0060152
5487,New York City,New York,I Love New York,40.7127281,-74.0060152
5488,New York City,New York,I Love New York,40.7127281,-74.0060152
5489,New York City,New York,I Love New York,40.7127281,-74.0060152
5490,New York City,New York,I Love New York,40.7127281,-74.0060152
5491,New York City,New York,I Love New York,40.7127281,-74.0060152
5492,New York City,New York,I Love New York,40.7127281,-74.0060152
5493,New York City,New York,I Love New York/New York New York,40.7127281,-74.0060152
5494,New York City,New York,I Love the Night in New York City,40.7127281,-74.0060152
5495,New York City,New York,I Met My Baby in Macy's,40.7127281,-74.0060152
5496,New York City,New York,I Remember Brooklyn,40.7127281,-74.0060152
5497,New York City,New York,I Remember Coney Island,40.7127281,-74.0060152
5498,New York City,New York,I Remember Harlem,40.7127281,-74.0060152
5499,New York City,New York,I Remember New York,40.7127281,-74.0060152
5500,New York City,New York,I Run New York,40.7127281,-74.0060152
5501,New York City,New York,I Run NY,40.7127281,-74.0060152
5502,New York City,New York,I Used to Be a Brooklyn Dodger,40.7127281,-74.0060152
5503,New York City,New York,I Wanna Be a NY Ranger,40.7127281,-74.0060152
5504,New York City,New York,I Wanna Go to New York,40.7127281,-74.0060152
5505,New York City,New York,I Want to Go Back to New York,40.7127281,-74.0060152
5506,New York City,New York,I Want to Go to Coney Island with My Grandma,40.7127281,-74.0060152
5507,New York City,New York,I Went to the Village,40.7127281,-74.0060152
5508,New York City,New York,I Went Walking,40.7127281,-74.0060152
5509,New York City,New York,I Woke Up in a Car,40.7127281,-74.0060152
5510,New York City,New York,I Wouldn't Live in New York City (If They Gave Me the Whole Damn Town),40.7127281,-74.0060152
5511,New York City,New York,Ich war noch niemals in New York,40.7127281,-74.0060152
5512,New York City,New York,Idiot Kings,40.7127281,-74.0060152
5513,New York City,New York,If a Table at Rector's Could Talk,40.7127281,-74.0060152
5514,New York City,New York,If I Can't,40.7127281,-74.0060152
5515,New York City,New York,If You Wanna Go to New York City,40.7127281,-74.0060152
5516,New York City,New York,Ikey And Mikey,40.7127281,-74.0060152
5517,New York City,New York,Il Vagabondo Di Harlem,40.7127281,-74.0060152
5518,New York City,New York,I'll Take New York,40.7127281,-74.0060152
5519,New York City,New York,I'll Take Us Home,40.7127281,-74.0060152
5520,New York City,New York,I'll Sink Manhattan,40.7127281,-74.0060152
5521,New York City,New York,Illume,40.7127281,-74.0060152
5522,New York City,New York,I'm a Big Girl Now,40.7127281,-74.0060152
5523,New York City,New York,I'm a Knicks Fan,40.7127281,-74.0060152
5524,New York City,New York,,40.7127281,-74.0060152
5525,New York City,New York,"I'm a Wonderful Thing, Baby",40.7127281,-74.0060152
5526,New York City,New York,I'm Bad,40.7127281,-74.0060152
5527,New York City,New York,I'm From NY,40.7127281,-74.0060152
5528,New York City,New York,I'm Gonna Be a Country Girl Again,40.7127281,-74.0060152
5529,New York City,New York,I'm in Bryant Park,40.7127281,-74.0060152
5530,New York City,New York,I'm Waiting for the Man,40.7127281,-74.0060152
5531,New York City,New York,I'm Real,40.7127281,-74.0060152
5532,New York City,New York,I'm Singing Broadway,40.7127281,-74.0060152
5533,New York City,New York,Imp on Broadway,40.7127281,-74.0060152
5534,New York City,New York,Impressions of Harlem,40.7127281,-74.0060152
5535,New York City,New York,Impressions of New York,40.7127281,-74.0060152
5536,New York City,New York,In a New York Minute,40.7127281,-74.0060152
5537,New York City,New York,In Brooklyn,40.7127281,-74.0060152
5538,New York City,New York,In Central Park,40.7127281,-74.0060152
5539,New York City,New York,In Da Hood,40.7127281,-74.0060152
5540,New York City,New York,In Greenwich Village,40.7127281,-74.0060152
5541,New York City,New York,In Little Old New York,40.7127281,-74.0060152
5542,New York City,New York,In New York,40.7127281,-74.0060152
5543,New York City,New York,In New York,40.7127281,-74.0060152
5544,New York City,New York,In New York,40.7127281,-74.0060152
5545,New York City,New York,In New York,40.7127281,-74.0060152
5546,New York City,New York,In New York City,40.7127281,-74.0060152
5547,New York City,New York,In New York the Only Sin Is Being Timid,40.7127281,-74.0060152
5548,New York City,New York,In Old New York,40.7127281,-74.0060152
5549,New York City,New York,In Spanish Harlem,40.7127281,-74.0060152
5550,New York City,New York,In Spanish Harlem,40.7127281,-74.0060152
5551,New York City,New York,In the Cage,40.7127281,-74.0060152
5552,New York City,New York,,40.7127281,-74.0060152
5553,New York City,New York,In the Dark,40.7127281,-74.0060152
5554,New York City,New York,In the Evening,40.7127281,-74.0060152
5555,New York City,New York,In the Flesh,40.7127281,-74.0060152
5556,New York City,New York,In the Mood Again,40.7127281,-74.0060152
5557,New York City,New York,In the RaiNY City,40.7127281,-74.0060152
5558,New York City,New York,In Those Good Old Bowery Days,40.7127281,-74.0060152
5559,New York City,New York,Incident in Brooklyn,40.7127281,-74.0060152
5560,New York City,New York,Incident on 57th Street,40.7127281,-74.0060152
5561,New York City,New York,Incident On South Street,40.7127281,-74.0060152
5562,New York City,New York,The Incumbent,40.7127281,-74.0060152
5563,New York City,New York,Inna City Mama,40.7127281,-74.0060152
5564,New York City,New York,Inner Pigeon,40.7127281,-74.0060152
5565,New York City,New York,Interstate 78,40.7127281,-74.0060152
5566,New York City,New York,"Into Brooklyn, Early in the Morning",40.7127281,-74.0060152
5567,New York City,New York,Into the Fire,40.7127281,-74.0060152
5568,New York City,New York,Into the Hollywood Groove (Passengerz Mix),40.7127281,-74.0060152
5569,New York City,New York,The Invisible Venus of New York City,40.7127281,-74.0060152
5570,New York City,New York,Iron God Chamber,40.7127281,-74.0060152
5571,New York City,New York,Is It Raining in New York City?,40.7127281,-74.0060152
5572,New York City,New York,Is New York City Your Home?,40.7127281,-74.0060152
5573,New York City,New York,Isle of Manhattan,40.7127281,-74.0060152
5574,New York City,New York,Island Girl,40.7127281,-74.0060152
5575,New York City,New York,Istanbul (Not Constantinople),40.7127281,-74.0060152
5576,New York City,New York,It Ain't All Hugs and Handshakes,40.7127281,-74.0060152
5577,New York City,New York,It Ain't New York,40.7127281,-74.0060152
5578,New York City,New York,It's All Yours,40.7127281,-74.0060152
5579,New York City,New York,It Is Jazz,40.7127281,-74.0060152
